kindred, 1
but,, 1
chief, 1
fill'd, 1
doubtful, 2
stag-hounds., 1
followed, 3
English, 6
lord,, 3
perpetration, 1
Westminster,, 1
1817,, 1
fellows., 1
"Good, 1
lame, 1
meddling, 1
upon...., 1
accounts., 1
_l_, 1
Married, 1
liberty, 1
clergyman,, 1
meeting, 1
Galt's, 1
began, 2
exerted, 1
Probus, 1
Project, 2
Tower, 1
must, 9
feeling,, 1
Biron.", 1
commendation, 1
Ida,, 2
was;, 1
WILLIAM,, 4
nobler, 2
ward, 2
contemporary,, 1
giving, 1
Nichol, 2
accident, 1
Marchioness, 1
found, 5
management., 1
was,, 3
Tyrlaeus., 1
knight, 1
_Prelude_, 1
limits, 1
latest, 1
Italian,", 1
Newbury, 1
receive, 1
Religion, 1
affability, 1
intimate, 1
loyalty,, 1
standing, 1
war,, 1
tragedy, 1
defiant, 1
charm, 1
action,, 1
miniature, 1
held,, 1
till, 9
attend, 1
country,, 2
others,, 2
1652)., 1
had, 43
fact,, 3
country., 1
indeed,, 1
late, 2
school, 8
preserved, 1
things, 1
passages, 1
has, 13
given, 2
last, 5
Marston,, 1
definite, 1
preserves, 1
retentive, 1
measure, 1
repurchased, 1
Nicholas,, 3
playing, 1
Nicholas., 1
power., 1
wars, 1
asking, 1
GEORGE, 3
Joanna,, 1
instructor., 1
impossible, 1
Review, 1
surroundings, 1
he,, 2
anything, 2
VII., 1
Cheltenham,, 1
stronger, 1
Hall,, 1
ends, 1
CONSULTED., 1
Cecil, 1
early, 9
Roscommon!, 1
century;, 1
century., 1
poetry", 1
yet, 4
gravely, 2
Mackenzie,, 1
genius, 2
alike, 2
characteristically, 1
1809-1811., 1
Writings, 1
returns,, 1
time, 11
poetry,, 1
them., 2
notorious, 1
shadow, 2
1768,, 1
illustrative, 1
Calais), 1
infant, 2
1502,, 1
continually, 1
put, 2
mocking, 1
posterity,, 1
her, 39
Calais., 1
adventures,, 2
struggle, 2
having, 11
"Dolphin", 1
Rochdale,--a, 1
infancy, 1
House, 3
lapse, 1
high;, 1
light, 1
apparently, 1
delivery,, 1
biographers, 1
then,, 1
outburst--attested, 1
"If,, 1
Reminiscences, 1
'Indeed!', 1
Being, 3
good-humour, 1
dreamt,, 1
Descending, 1
ways, 2
Elizabeth,, 2
Elizabeth., 1
(made, 1
XI., 1
profligate, 1
Almost, 1
henceforth, 1
be--the, 1
Holdernesse,, 1
God!, 1
classics, 1
SWITZERLAND--VENICE--THIRD, 1
reverse, 1
possessed:, 1
sword, 1
Ye've, 1
small, 1
gallant, 1
1764,, 1
before, 7
Scotchmen,, 1
appointment, 1
him, 35
listen, 1
temptations, 1
again., 2
privileges,, 1
his, 194
light,, 1
companions, 1
vindictive, 1
bear, 1
Burke's, 1
group, 1
Commodore, 1
Carmarthen,, 1
straighten, 1
1765,, 1
history, 5
Newark., 1
26th, 1
careless, 1
sailors, 1
twice, 1
Sherwood,, 1
belonged, 1
_Sic, 1
CHARACTERISTICS,, 1
reveals, 1
their, 16
Glennie's, 1
Balgounie's, 1
thirteen, 1
rhymer,, 1
polished, 1
it,", 1
general, 2
attachment, 1
Virgil, 1
induced, 1
apartments,, 1
decamped, 1
bed,, 1
clear, 2
obtrusive, 1
foreigners,, 1
rhymes., 2
sailor,, 1
biographer, 1
Times, 1
neither, 2
account, 4
Unpopular, 1
been, 20
whatsoever., 1
diligence, 1
blood,, 1
blood., 1
strict, 1
you, 6
knowledge, 1
can.", 1
active, 1
opportunity, 1
blows., 1
it.", 1
opinion:, 1
Horestan)., 1
Scottish., 1
Scotch, 5
enthusiasm, 1
solitude,, 1
passion,, 1
death-bed, 1
intervals., 1
i.e., 1
amenable, 1
dissipated, 1
Somewhat, 1
seat., 1
hot, 1
characteristic, 2
FAMILY, 1
trees,", 1
tears., 1
hearing, 1
(Cleon);, 1
Molyneux, 1
amusements,, 1
tells, 3
regarded, 1
meet, 2
answer, 4
o'er, 2
imaginative, 1
remarkable., 1
Revolution, 1
rubbed, 1
Taine,, 1
manslaughter., 1
hold, 1
Buntley), 1
lordship's, 1
talk, 1
INDEX, 1
offence., 1
awa'., 1
"bosomed, 1
offence,, 1
vault, 1
dedicated, 1
afterthought, 1
rapidity, 1
For, 2
take, 3
immediate, 1
some, 19
(Bentley), 1
beginning, 1
appeal,, 1
Blessington,, 1
Connal, 1
2003, 1
soon,, 1
passed, 4
just, 1
Henry, 7
notice, 1
respects, 1
sole, 1
rambling, 1
sold, 3
remembering, 1
killed, 2
home, 3
son,, 4
knighted, 5
peculiar, 1
harmlessly, 1
fortunes, 1
period,, 1
satellite--the, 1
fire:, 1
hope, 3
eating,, 1
soon, 4
"Dinna, 1
Revenge_,, 1
sons, 2
surpasses, 1
translations, 1
husbands, 1
"the, 4
incident,, 1
men,, 1
suspected, 1
JOHN, 2
men., 1
sensitive, 2
bell, 1
orphanhood,, 1
heavy, 1
SCHOOL-LIFE., 1
Straits, 1
Rogers,, 1
sensitiveness, 1
reached, 1
exhibitions, 1
impression, 3
erred,, 1
acting, 1
Right, 2
beggars, 1
now.", 1
phenomenon, 1
summer, 2
eight, 1
answer,, 1
machines., 1
plaids,, 1
Peers,, 1
together, 1
Augusta, 1
religion,, 1
laden,, 1
could, 5
religion., 1
bent, 1
5th, 1
table,, 1
marks, 2
favourite, 1
thee--, 1
Chaucer, 1
friend,, 1
able, 1
died,, 2
mend, 1
return, 1
CONTENTS., 1
quatrain.--, 1
wife,, 5
wife), 1
inheritance, 1
serve, 1
abused., 1
drown, 1
intercepted, 1
smile, 1
writer,, 1
MOORE--SECOND, 1
find, 1
August,, 1
backward, 1
(Viscount, 1
climes,, 1
existence,, 1
"Tamar,", 1
fairly,, 1
attendant,, 1
difficult, 2
seriously, 1
(estates, 1
steps, 1
friends, 1
heart, 2
post-mortem, 1
forget, 2
writes,, 1
task, 1
transit, 1
true, 1
LITERATURE, 1
present, 5
Date:, 1
north,, 1
Valenciennes,, 1
appears, 4
best, 3
1827,, 1
Marquis, 1
eyes,, 1
allusions, 2
conceived.", 1
husband,, 1
fees,, 1
hour, 1
troubled, 1
Hucknall, 1
singularly, 1
heard, 1
certainly, 1
Anson, 2
address,, 1
Milford., 1
cable:, 1
paper-books,, 1
master, 2
Mediterranean, 1
intensely, 1
Milford;, 1
mere, 5
online, 1
tracts, 1
writer, 1
writes, 2
Drury, 3
coming, 1
penman,, 1
annoy, 1
globe., 1
worshipped,, 1
poesy.", 1
devoted,, 1
rung,, 1
daughters., 2
procession, 1
fit,, 1
Gray,, 1
gratings, 1
fire, 2
chastisement, 1
distinguish, 1
Peerage, 1
traitors, 1
Later, 1
Johnson;, 1
guardian)., 1
linns, 1
impulse, 1
except, 1
perhaps,, 1
clung, 1
concur, 1
prominent, 2
fact, 4
uncle.", 1
Lenton., 1
One, 4
nominal, 1
1695),, 1
Under, 1
free, 1
ought, 1
(Baker, 1
"steep, 1
unmercifully, 1
people, 1
maid,, 1
afraid, 1
After, 6
household, 1
fag;, 1
Patagonians, 1
life., 1
life,, 5
dilating, 1
leaves, 1
ostentation, 1
provincial, 1
smattering., 1
life;, 1
five, 2
alone,, 1
coachman,, 1
beforehand, 1
finding, 1
fits, 1
Wahrheit,"_, 1
mountainous, 1
Latin, 1
coroner's, 1
puling, 1
Edgehill, 1
fathers', 1
father, 3
fundamentally, 1
Arran,, 1
poet, 7
Anne, 1
every, 4
Anna, 1
below., 1
comrades., 1
comrades,, 1
again, 3
ENGLAND., 1
calculating, 1
antedates, 1
VIII.,, 3
Castle, 1
"two, 2
Holles, 1
during, 5
fair, 2
admiral,, 1
grammar, 1
critic, 1
enable, 1
disliked, 1
sixteen,, 1
profession, 1
money., 1
money,, 1
Trelawny, 1
besieged, 1
hints, 1
streams,, 1
cherish, 2
reduced, 1
period,", 1
dressed, 1
Captain, 2
Our, 1
resistance, 1
taken;, 1
itself, 1
anyone, 1
pride, 1
herself,, 1
Carlisle., 2
beginning--, 2
Carlisle,, 3
boarding, 1
seize, 1
Comparatively, 1
church, 1
discussion,, 1
1778,, 1
Don,, 1
affectionate, 2
Cheap, 1
fall, 1
event, 2
Baillie, 1
Stamp, 1
caused, 1
siege, 2
1779,, 1
sweetness, 1
seam,, 1
appearance, 1
FAMILY., 2
FAMILY,, 1
first,, 1
cannot, 3
forgot, 1
kinsman, 1
first, 22
scenery,, 1
associates,, 1
1643., 1
pronouncing, 1
IV.), 1
1776,, 1
mortally, 1
reference, 1
spite, 1
Narrative, 2
aristocratic, 1
nephew, 1
from, 50
1643;, 1
game,, 1
in,, 1
ill, 2
Blessington's, 1
published, 2
lustre, 2
disciple, 1
glory., 1
"detestable, 1
covered, 1
routine,, 1
tossed, 1
_The, 3
kinsman,", 1
death, 7
I.,, 1
advice, 1
according, 4
mother,, 4
soiled, 1
paper, 1
public, 3
manners,, 1
winds, 1
Earl, 5
concealed, 1
worthless,, 1
round, 2
Coimbra,, 1
threaded, 1
dedication,, 1
theatre,, 1
Leigh), 1
ephemeral, 1
accuracy, 2
Leigh,, 1
Livonia., 1
building, 1
setting, 1
favoured, 1
interruptions, 1
ran, 1
younger, 2
Chaworth, 2
persons, 1
encountering, 1
nationality, 1
ward's, 2
"Lord, 1
himself,, 2
himself., 1
World,, 2
Iago,, 1
firmly, 1
southern, 1
is,, 1
satellites., 1
French, 2
mates,, 1
"filius, 1
God, 2
close, 2
it,, 4
Juan_,, 2
it., 2
Juan_., 1
children., 1
it;, 1
(received, 1
snow", 1
qualities, 2
addition--"all, 1
fleet, 1
circumnavigated, 1
prudence., 1
demise, 1
"Dominus", 1
Transformed_., 1
red, 1
musing, 1
affection., 1
attachment,, 1
add, 2
poetasters,, 1
educational, 2
its, 8
countries., 1
rest., 1
unpopular, 1
respect, 1
escaped, 2
poetical;, 1
therefore, 1
income, 1
trust, 1
Russia., 1
Newstead, 4
Edward, 5
defect,, 1
incapable, 1
bedchamber, 1
conquest;, 1
drudgeries.", 1
Recorded, 1
Derby., 1
judicious, 1
Dover, 1
recorded, 1
--MANFRED., 1
London,, 4
ruin,, 1
rainbow--all, 1
(Colburn, 1
age, 5
college, 1
sunset,, 1
Book--our, 1
Father's, 1
suffering.", 1
Wildman,, 2
1579)., 1
hardy, 1
Gordon,, 4
vibrates, 1
years, 7
(Buried, 1
Pleasures, 1
number, 2
pleading, 1
defect, 2
Lycus, 1
George, 6
(inherited, 1
property, 2
request,", 1
gift,, 2
Southey,, 1
nothing, 2
fled,, 1
oratorical, 1
6th, 1
months,, 1
Clayton, 1
happily, 1
(Macmillan), 1
Elze's, 1
spot, 1
Miss, 4
columns,, 1
mighty, 1
Leslie, 1
aid, 1
other, 9
Gordons, 1
city, 1
after-life,, 1
year., 2
she,, 1
Smollett,, 1
courage, 1
local, 1
crew, 1
elsewhere,, 1
year,, 4
'gainst, 1
speak, 1
verdicts, 1
horrors, 1
rests, 2
FIRST, 1
Loch, 1
satisfaction, 1
lions,, 1
sham, 1
removed, 2
future, 3
acquaintance, 2
D'Arcy,, 1
Buruns, 1
royal, 1
safest,, 1
father,, 2
CHAPTER., 1
body, 1
extolled, 1
correspond, 1
grandson,, 2
elapse, 1
shore,", 1
Tickell, 1
Parliamentary, 1
all, 9
always, 9
read, 9
Lastly,, 1
"protecting, 1
touch, 1
wrong., 1
admission, 2
magisterial, 1
expense, 1
maintaining, 1
references., 1
Tattersall, 1
uncharacteristic, 1
hysterical., 1
wrecked, 1
(created, 1
poetaster,, 1
Macaulay's,, 1
hands., 1
accession, 1
favour, 2
cleverness, 1
rebellious, 1
legends.", 1
autobiographic, 1
and, 252
(like, 1
young., 1
universal, 1
commented, 1
commission,, 1
abroad, 1
looked, 1
warnings, 1
masse;, 1
Waller, 1
any, 6
point,, 1
suggested, 3
swirl, 1
ninth, 1
communicated, 1
until, 1
imposture., 1
Nature,, 1
comprehend, 1
reason, 2
Scott,, 2
thought, 2
accurate, 1
1784,, 1
taste, 1
anywhere, 1
minds,, 1
(1815-1852)., 1
composition,, 1
devoted, 2
_transparent_, 1
broke, 1
apt, 4
containing, 1
spirits, 1
solicitor,, 1
destroyed,, 1
Joseph, 1
letter, 1
(1789-1868), 1
relation,, 1
succeeded, 4
tigers,, 1
Idleness_, 1
frequently, 1
Clayton., 1
Geneva, 1
predecessor, 1
handed, 1
rudest, 1
Clayton,, 2
worth, 1
Shipman's, 1
novels,, 1
cried, 2
Scottish, 1
notion, 1
lines--, 1
are, 18
taken, 3
came, 3
where, 8
popular, 1
fought,, 1
leg.", 1
[EBook, 1
course,, 1
retained,, 1
antiquity,, 1
(died, 3
describes, 1
fitted, 1
call, 1
uncomfortable,, 1
Great, 1
Several, 1
rapture, 1
relations, 1
serene, 1
Tower)., 1
through, 10
all., 1
(K.B., 1
Fielding,, 1
(1722-1798), 1
Mrs., 6
strength, 1
Rousseau., 1
run, 1
when,, 2
therefore,, 1
mother, 7
south., 1
either, 3
view, 2
between,, 1
dust, 1
those, 7
indelicate, 1
marquis, 1
out,, 2
consciousness,, 1
screaming, 1
shipwreck,, 1
difficulty, 2
Burun,, 2
(Davus);, 1
name, 5
Long, 2
detecting, 1
mourn, 1
leaving, 3
July,, 1
Pope,, 2
distance, 1
Chester,, 1
absence, 1
Egmont,, 1
show, 3
description, 1
Yet, 3
edition, 1
Mark, 1
Clare, 1
intimacy., 1
augmented, 1
shot, 1
caps, 1
&c., 3
-----------------------------------, 1
bonny, 2
feverish, 1
300_l_., 1
outrageous, 1
Sinister, 1
Mary, 1
Burun, 2
sympathies, 1
verses., 1
learned, 1
Sainte, 1
Duff,, 1
christened, 1
Her, 2
Chester., 1
Greek, 1
-------------------, 1
leader, 1
fancy, 2
account,, 1
'tis, 2
Commander, 1
Swinstead., 1
tolerate., 1
II., 3
cast, 2
-------------------------------------, 1
(III.,, 1
secunda_., 1
settling,, 1
awakened, 1
Tillotson,, 1
reality., 1
case, 2
means,, 1
eighteen, 1
Lord, 32
1740, 1
sullen,, 1
tragedy,, 1
1748, 1
1746, 1
care, 2
Author:, 1
office,, 1
(1669-1736),, 1
Harrow,, 2
Harrow., 1
Amelia, 1
(gave, 1
bleak, 2
un-Scotsmanlike, 1
snoods,, 1
(Colburn), 1
fool!", 1
protect, 1
TRAVEL., 1
stress, 1
Street,, 1
more, 14
born, 4
consulted, 1
kin,, 1
bore, 2
His, 17
Islands,, 1
accounts, 1
1768, 1
shut, 1
'He, 1
1788., 1
contending,, 1
ward., 1
over., 1
1780, 1
1788,, 1
influence, 1
made., 1
Robert, 6
continues:, 1
talent, 1
Produced, 1
Buron, 2
kind, 2
1792, 1
clings, 1
G-d,, 1
most, 14
glimpse, 1
1786, 1
childhood., 1
being,, 1
affection, 1
daily, 1
daughter, 8
speech,, 1
largest, 1
"Mrs., 1
boy;, 1
Banquo's, 1
Windsor, 1
captain, 1
clamouring,, 1
boy,, 2
told,, 1
Recollections_);, 1
1799, 1
1798, 1
sae, 1
patient, 1
compliment, 1
received,, 1
mentioned, 1
Release, 1
memory,, 1
discovered,, 1
shock,, 1
rest, 1
said,, 2
amount, 1
victory,, 1
sat, 1
also, 1
say, 4
enough, 2
Jeffrey,, 1
G.G., 1
differ, 1
educated, 1
heights, 1
latter, 5
You, 1
equivalent, 1
bad, 3
Misery., 1
alienate, 1
boys, 1
awake, 1
"What, 2
offer, 1
1503)., 1
bar, 1
mouth,, 1
afterwards, 8
mates, 1
adequately, 1
fits,, 1
personal, 1
astonishing, 1
litters,, 1
eye., 1
submitted, 1
Writings,, 1
strength-inspiring, 1
rail'd, 1
me--I, 1
strong, 1
affect, 1
_Don, 3
fervid, 1
coldly, 1
rumours, 1
sixth, 1
life-long, 1
proved, 1
see, 2
national, 2
subsequent, 1
dear, 2
quoted,, 1
compared, 1
set, 5
poet--, 1
joined, 1
founded, 1
words, 3
entered, 3
biography, 1
Near, 1
(3rd, 1
battle, 2
wall--, 1
Scot, 1
gibberish,, 1
somewhat, 2
Halgh., 1
lord's, 3
shut., 1
Memoirs,, 2
states,, 1
beauty, 3
deck, 1
developed, 1
reticent, 1
tiresome., 1
shunned, 1
contact, 1
useless, 1
surgical, 2
acted.", 1
IV., 1
word,, 1
was,", 1
EARLY, 2
genius,, 2
afternoon,, 1
she, 15
epitaph, 1
twice,, 1
impressions,, 1
crusades,, 1
fifteen., 1
parts, 1
Norse, 1
little, 9
Unfortunately,, 1
relates, 1
ancestor's, 1
mutiny,, 1
room., 1
Scotland, 3
capable, 3
deed, 1
signs, 1
related, 1
aunt, 1
climber,, 1
Derby)., 1
lodgings,, 1
marriage,, 1
marriage., 1
IX., 1
over, 9
living, 1
six, 1
LIFE., 1
practical, 1
Pall-mall., 1
bound, 1
false, 1
7th, 1
dinner, 2
Judith,, 1
retained, 1
Troy,, 1
realm, 1
fresh, 2
With,, 1
"The, 3
select, 1
him--were, 1
Which, 2
MARRIAGE, 1
peers, 1
nations, 1
Roger,, 1
convinced, 1
advances, 1
beside, 3
majority, 1
animals, 1
Delawarr, 2
tasks,, 1
screwed, 1
inquire, 1
convulsions., 1
vain, 1
mists, 1
veneration., 1
ordinary, 1
miniature,, 1
alludes, 1
wildest, 1
(1800),, 1
separation., 1
escaped,, 1
verdict, 1
attracted, 1
Carlyle, 1
sprung., 1
1788-1808., 1
brought, 2
works, 2
Rogers, 1
narrower, 1
neighbour, 1
unfortunate--called, 1
Margaret, 1
world, 1
legends, 2
illustrious,, 1
guardian, 2
echoes", 1
side, 1
IDLENESS--BARDS, 1
South, 1
fathers,", 1
champion,, 1
deplored, 1
figure", 1
discovery, 1
candle, 1
record., 1
abroad., 1
married, 9
Strelleye, 1
constant, 1
Milton's, 1
several, 1
expresses, 1
northern, 1
anger, 1
high, 4
son, 12
there,, 1
sailed, 1
Aberdeen,", 1
expressed, 3
Team., 1
Horestan, 2
GORDON,, 1
abilities,, 1
restrictions, 1
AND, 10
says,, 3
Magellan., 1
sentiments, 1
bow, 1
boy, 7
affections,, 1
cosmopolitan., 1
Aberdeen.", 1
Cervantes,, 1
informs, 2
unfortunate, 1
nature, 4
social, 1
relying, 1
coloured, 1
10., 1
poet's, 10
Priory, 1
lord.", 1
quarrel, 1
hated,, 1
work,, 2
Richardson,, 1
maturity.", 1
SCHOOL, 1
survives,, 1
county, 1
languages., 1
Soracte, 1
commanding, 1
Lords.", 1
11., 1
Newbury,, 1
affected.", 1
scene, 1
Saturday, 1
him,, 5
him., 3
infancy;, 1
Never, 1
1821-1824., 1
descent,, 1
friend, 2
mankind,, 1
injury, 1
drawn, 1
descent., 1
him:, 1
him;, 3
superstition,, 1
1797,, 1
Dante.", 1
pleasure, 3
12., 1
make., 1
remaining, 1
&c.--adopted, 1
morning, 2
requested, 1
boast,, 1
noblest, 1
1821-1823., 1
Lyndon,, 1
autumn, 2
boast., 1
Hawthorne,, 1
Jack.", 1
1794., 2
scholarship,, 1
crisis., 1
baron.", 1
1794,, 1
13., 1
Frances,, 1
Harold_,, 1
1794;, 1
Contemporaries, 1
brain,, 1
1488)., 1
overweening, 1
preferred, 1
surprised, 1
cripple:, 1
storm, 1
maligned;, 1
kindness., 1
fancied, 1
texture, 1
-------------------------, 1
makes, 2
continent,, 1
amid, 1
14., 1
beloved, 1
Allen), 1
hill, 1
cloak, 1
Jack,", 1
1807, 1
fourth, 2
1804, 1
Milbanke, 1
laughing, 1
story, 2
but, 33
Butler., 2
Ida, 1
Hodgson's, 1
wished, 2
all--, 1
after,, 1
15., 1
express, 2
after., 1
150, 1
Leigh, 3
mother--who, 1
letters., 1
passion, 4
1814, 1
unusual, 1
migrating, 1
waistcoat,, 1
one;, 1
shortened, 1
Gray, 1
history,, 2
16,, 1
degree, 1
16., 1
October,, 1
1822, 1
one,, 2
inquiries, 1
especially, 3
naval, 2
once, 2
1828, 1
1826, 1
Siddons, 1
1825, 3
Richmond, 1
re-use, 1
1790,, 2
records, 2
17., 1
prisoners, 1
1832, 1
Doomsday, 1
1830, 2
foreigner., 1
1834, 1
18., 1
his,, 1
Hugh, 4
29th, 1
1842, 1
CHAPTER, 12
localities,, 1
rank.', 1
Ross,, 1
passing, 4
1791., 1
gentleman, 1
(John, 1
York., 1
19., 1
childish, 1
fringe, 1
(H., 3
squandered, 1
review, 1
days., 1
wrath, 2
sight, 1
1858, 1
between, 3
days', 1
had;, 1
Frederick, 2
natural, 1
honours,, 1
Trevanion., 2
(1758-1793)., 1
fame,, 1
sincere,, 1
York;, 1
following, 3
adding,, 1
juvenile, 1
rules., 1
sire, 1
1869, 1
(accounts, 1
neighbouring, 1
provoked, 1
gods, 1
_Childish, 1
books,, 1
gentler, 1
interview., 1
body,, 1
1872, 1
Erneis, 1
1870, 1
second., 1
age--, 1
place, 1
street,, 1
1879, 2
common-place, 1
1878, 1
--------------------------------------, 2
(1792-1860),, 1
dispute, 1
&c.", 1
twisted, 1
nature,, 1
tired, 1
&c.,, 3
lead, 1
away,, 1
When, 3
emotion, 1
rejoined, 1
AUTHORSHIP--HOURS, 1
successor,, 1
passage, 2
expected.", 1
Bosworth;, 1
(became, 1
Bosworth,, 1
Marriage_,, 1
utterly, 1
confesses, 1
continent;, 1
himself--what, 1
only, 15
should, 4
verse, 2
clothed, 1
well,, 2
Rambler,, 1
sharpened, 1
inquiring, 1
wrapt, 1
(M., 1
ugly, 1
towards, 1
ranks, 1
Mixed, 1
person, 1
_Hours, 1
flung, 1
departure, 2
herself, 1
Corsica, 1
trial,, 1
(1818-1870), 1
fled, 1
1798,, 1
aware, 1
can, 6
hair, 1
1808-1809., 1
marriage, 3
ready, 1
head-masters., 1
studies, 1
said, 11
bandages,, 1
greatest, 4
carried, 1
illustrious, 2
unconscious, 1
idle, 2
Clarendon,, 1
canto, 1
Shelley,, 2
Medora,, 1
rank., 1
